ui_path,object_id,widget_class,policy,notification_profile,exclusion_reason
sw/uiconfig/swriter/ui/customizeaddrlistdialog.ui,CustomizeAddrListDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/datasourcesunavailabledialog.ui,DataSourcesUnavailableDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/dateformfielddialog.ui,DateFormFieldDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/dropdownfielddialog.ui,DropdownFieldDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/dropdownformfielddialog.ui,DropDownFormFieldDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/editcategories.ui,EditCategoriesDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/editfielddialog.ui,EditFieldDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/editsectiondialog.ui,EditSectionDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/envdialog.ui,EnvDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/exchangedatabases.ui,ExchangeDatabasesDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/fielddialog.ui,FieldDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/findentrydialog.ui,FindEntryDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/floatingsync.ui,FloatingSync,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/footendnotedialog.ui,FootEndnoteDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/formatsectiondialog.ui,FormatSectionDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/framedialog.ui,FrameDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/indexentry.ui,IndexEntryDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/infonotfounddialog.ui,InfoNotFoundDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/inforeadonlydialog.ui,InfoReadonlyDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/inputfielddialog.ui,InputFieldDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertautotextdialog.ui,InsertAutoTextDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertbookmark.ui,InsertBookmarkDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertbreak.ui,BreakDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertcaption.ui,InsertCaptionDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertdbcolumnsdialog.ui,InsertDbColumnsDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertfootnote.ui,InsertFootnoteDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertscript.ui,InsertScriptDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/insertsectiondialog.ui,InsertSectionDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/inserttable.ui,InsertTableDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/labeldialog.ui,LabelDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/linenumbering.ui,LineNumberingDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mailmerge.ui,MailmergeDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mailmergedialog.ui,MailMergeDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mergeconnectdialog.ui,MergeConnectDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mergetabledialog.ui,MergeTableDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mmcreatingdialog.ui,MMCreatingDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mmmailbody.ui,MailBodyDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mmresultemaildialog.ui,MMResultEmailDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mmresultprintdialog.ui,MMResultPrintDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mmresultsavedialog.ui,MMResultSaveDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/mmsendmails.ui,SendMailsDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/newuserindexdialog.ui,NewUserIndexDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/numberingnamedialog.ui,NumberingNameDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/numberinput.ui,NumberInputDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/objectdialog.ui,ObjectDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/outlinenumbering.ui,OutlineNumberingDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/pagenumberdlg.ui,PageNumberDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/paradialog.ui,ParagraphPropertiesDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/picturedialog.ui,PictureDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/previewzoomdialog.ui,PreviewZoomDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/printmergedialog.ui,PrintMergeDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/printmonitordialog.ui,PrintMonitorDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/querycontinuebegindialog.ui,QueryContinueBeginDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/querycontinueenddialog.ui,QueryContinueEndDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/querydefaultcompatdialog.ui,QueryDefaultCompatDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/querysavelabeldialog.ui,QuerySaveLabelDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/renameautotextdialog.ui,RenameAutoTextDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/renameentrydialog.ui,RenameEntryDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/renameobjectdialog.ui,RenameObjectDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/rowheight.ui,RowHeightDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/saveashtmldialog.ui,SaveAsHTMLDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/savelabeldialog.ui,SaveLabelDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/savemonitordialog.ui,SaveMonitorDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/selectaddressdialog.ui,SelectAddressDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/selectautotextdialog.ui,SelectAutoTextDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/selectblockdialog.ui,SelectBlockDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/selectindexdialog.ui,SelectIndexDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/selecttabledialog.ui,SelectTableDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/sortdialog.ui,SortDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/splittable.ui,SplitTableDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/stringinput.ui,StringInputDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/subjectdialog.ui,SubjectDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/tablepreviewdialog.ui,TablePreviewDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/tableproperties.ui,TablePropertiesDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/templatedialog1.ui,TemplateDialog1,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/templatedialog16.ui,TemplateDialog16,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/templatedialog2.ui,TemplateDialog2,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/templatedialog4.ui,TemplateDialog4,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/templatedialog8.ui,TemplateDialog8,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/testmailsettings.ui,TestMailSettings,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/titlepage.ui,DLG_TITLEPAGE,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/tocdialog.ui,TocDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/warndatasourcedialog.ui,WarnDataSourceDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/warnemaildialog.ui,WarnEmailDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/warnhiddensectiondialog.ui,WarnHiddenSectionDialog,GtkMessageDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/watermarkdialog.ui,WatermarkDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/wordcount.ui,WordCountDialog,GtkDialog,bottom-right-notification-form,default,
sw/uiconfig/swriter/ui/wrapdialog.ui,WrapDialog,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/authfallback.ui,AuthFallbackDlg,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/filterselect.ui,FilterSelectDialog,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/logindialog.ui,LoginDialog,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/macrowarnmedium.ui,MacroWarnMedium,GtkMessageDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/masterpassworddlg.ui,MasterPasswordDialog,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/password.ui,PasswordDialog,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/setmasterpassworddlg.ui,SetMasterPasswordDialog,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/simplenameclash.ui,SimpleNameClashDialog,GtkDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/sslwarndialog.ui,SSLWarnDialog,GtkMessageDialog,bottom-right-notification-form,default,
uui/uiconfig/ui/unknownauthdialog.ui,UnknownAuthDialog,GtkMessageDialog,bottom-right-notification-form,default,
vcl/qa/cppunit/data/treeviewtest.ui,,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/cupspassworddialog.ui,CUPSPasswordDialog,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/errornocontentdialog.ui,ErrorNoContentDialog,GtkMessageDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/errornoprinterdialog.ui,ErrorNoPrinterDialog,GtkMessageDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/openlockedquerybox.ui,OpenLockedQueryBox,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/printdialog.ui,PrintDialog,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/printerpropertiesdialog.ui,PrinterPropertiesDialog,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/printprogressdialog.ui,PrintProgressDialog,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/querydialog.ui,QueryDialog,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/screenshotparent.ui,ScreenShot,GtkDialog,bottom-right-notification-form,default,
vcl/uiconfig/ui/wizard.ui,Wizard,GtkAssistant,bottom-right-notification-form,default,
writerperfect/uiconfig/ui/exportepub.ui,EpubDialog,GtkDialog,bottom-right-notification-form,default,
writerperfect/uiconfig/ui/wpftencodingdialog.ui,WPFTEncodingDialog,GtkDialog,bottom-right-notification-form,default,
xmlsecurity/uiconfig/ui/digitalsignaturesdialog.ui,DigitalSignaturesDialog,GtkDialog,bottom-right-notification-form,default,
xmlsecurity/uiconfig/ui/macrosecuritydialog.ui,MacroSecurityDialog,GtkDialog,bottom-right-notification-form,default,
xmlsecurity/uiconfig/ui/selectcertificatedialog.ui,SelectCertificateDialog,GtkDialog,bottom-right-notification-form,default,
xmlsecurity/uiconfig/ui/viewcertdialog.ui,ViewCertDialog,GtkDialog,bottom-right-notification-form,default,
